index,product_name,is_dietary_supplement,is_cosmetic,is_medical_device,is_prescription_drug,is_medicine
10320,Хлорелла,False,False,False,False,True
10321,ЦЕНТРАЛ-Б (CENTRAL-B),False,False,False,False,True
10322,Циклінофіт (Ciklinofit),False,False,False,False,True
10323,Цисторенал (Cistorenal),False,False,False,False,True
10324,Меліса (Melissae),False,False,False,False,True
10325,Часникова олія (Garlic oil),False,False,False,False,True
10326,Шрот насіння льону (Flax seeds meal),False,False,False,False,True
10327,Шрот розторопші і насіння льону (Shrot milk thistle and flax seeds),False,False,False,False,True
10328,Шрот розторопші і насіння гарбуза (Shrot milk thistle and pumpkin seeds),False,False,False,False,True
10329,Екобіол (Ekobiol ® ),False,False,False,False,True
10330,Сахарол стевії екстракт (Saharol extract stevia),False,False,False,False,True
10331,ЕЛІМІНАЛЬ ГЕЛЬ (ELIMINAL GEL),False,False,False,False,True
10332,Емфетал (Emfetal),False,False,False,False,True
10333,Ендонорм (Endonorm),False,False,False,False,True
10334,Енерговіт марафон (Energovit marathon),False,False,False,False,True
10335,Есенциалкомплекс (Essencialcomplex),False,False,False,False,True
10336,Чистотон овес (Chistoton oats),False,False,False,False,True
10337,Уриклар (Uriclar),False,False,False,False,True
10338,Протекта (Protecta),False,False,False,False,True
10339,Доппельгерц актив простанорм (Doppelherz aktiv prostanorm),False,False,False,False,True
10340,Віменс,False,False,False,False,True
10341,Шипшина з м'ятою і ехінацеєю (Rosehip with mint and echinacea),False,False,False,False,True
10342,Доппельгерц ® актив вітаміни для очей чорниця (Doppelherz ® aktiv vitamins for eyes blueberry),False,False,False,False,True
10343,Мастофемін,False,False,False,False,True
10344,МЕНОРМА,False,False,False,False,True
10345,Селен активний (Selen active),False,False,False,False,True
10346,Слезавіт (Slezavit),False,False,False,False,True
10347,Бетаргін ® скляний контейнер (Betargin ® glass container ),False,False,False,False,True
10348,КОМПЛЕКС XL-СУПЕРФОРМУЛА (Complex XL-superformula),False,False,False,False,True
10349,Глюкоджин (Glucojeen),False,False,False,False,True
10350,Епігалін (Epigalin),False,False,False,False,True
10351,ДОКТОВІТ (DOCTOVIT),False,False,False,False,True
10352,Доппельгерц актив антистресс,False,False,False,False,True
10353,Доппельгерц актив коэнзим Q10,False,False,False,False,True
10354,Доппельгерц ® актив Магній + Калій (Doppelherz ® aktiv Magnesium + Potassium),False,False,False,False,True
10355,Віжн гард плюс (Vision guard plus),False,False,False,False,True
10356,Гіалуронова кислота (Hyaluronic acid),False,False,False,False,True
10357,Подвійна омега-3 ЕПК і ДГК (Dual omega-3 EPA and DHA),False,False,False,False,True
10358,Жир печінки норвезької тріски (Oil from norwegian cod liver),False,False,False,False,True
10359,Кальцій з мушешь устриць (Calcium from oyster shell),False,False,False,False,True
10360,Кальций магний цинк,False,False,False,False,True
10361,Кангавітес (Kangavites),False,False,False,False,True
10362,Капс. для дітей Золоті рибки,False,False,False,False,True
10363,Комплекс глюкозаміну та хондроїтину (Complex of glucosamine and chondroitin),False,False,False,False,True
10364,Концентрат риб'ячого жиру омега 3,False,False,False,False,True
10365,Ліпотропний фактор (Lipotropic factor),False,False,False,False,True
10366,Нейронутрієнтс (Neuronutrients),False,False,False,False,True
10367,Нутрікоензим Q-10 з альфа-ліпоєвою кислотою (Nutri CoQ-10 alpha lipoic acid),False,False,False,False,True
10368,Солгар-пренатабс (Prenatal nutrients),False,False,False,False,True
10369,Суперконцентрат ізофлавонів,False,False,False,False,True
10370,"Шкіра, нігті, волосся (Skin, nails, hair)",False,False,False,False,True
10371,ТОНАЛИН (TONALIN),False,False,False,False,True
10372,Потрійна омега-3 ЕПК і ДГК (Triple omega-3 EPC and DGC),False,False,False,False,True
10373,Цитрат магния,False,False,False,False,True
10374,Мульти-білліон дофілус плюс (Multi-billion dophilus plus),False,False,False,False,True
10375,Чесночное масло Перлес,False,False,False,False,True
10376,Валерін кардіо (Valerin cardio),False,False,False,False,True
10377,ДермаПРО ® (DermaPRO ® ),False,False,False,False,True
10378,проФЛЕКС (proFLEX ® ),False,False,False,False,True
10379,ТРІЛЕЯ,False,False,False,False,True
10380,Вітамінний комплекс для очей з чорницею (Vitamin complex for eyes with blueberries),True,False,False,False,False
10381,Квінол (Kvinol),False,False,False,False,True
10382,САМ-е 400 (SAM-е ® 400),False,False,False,False,True
10383,Біолектра Магнезіум Дірект (Biolectra Magnesium Direct),False,False,False,False,True
10384,Самбукол імуно форте,False,False,False,False,True
10385,Шрот зародків пшениці (Wheat germ meal),False,False,False,False,True
10386,Доппельгерц киндер (Doppelherz kinder),False,False,False,False,True
10387,Тонгкат алі джек (Tongkat ali powder extract),False,False,False,False,True
10388,Седінал форте (Sedinal forte),False,False,False,False,True
10389,Дисбілак (Disbilac),False,False,False,False,True
10390,ЛАКТІАЛЄ ® МАЛЮК ФОРМУЛА (LAKTIALE BABY FORMULA),False,False,False,False,True
10391,Бронховід (Bronchovid),False,False,False,False,True
10392,Індомірол ® (Indomirol ® ),False,False,False,False,True
10393,Кальціовід (Calciovid),False,False,False,False,True
10394,ПЛАНТЕКС САНДОЗ ® (PLANTEX SANDOZ ® ),False,False,False,False,True
10395,Ресверазин ® (Resverasin ® ),False,False,False,False,True
10396,Тиреофарм (Tireofarm),False,False,False,False,True
10397,Доппельгерц віп кардіо система 3 (Doppelgertz),False,False,False,False,True
10398,Доппельгерц вип спермактив,False,False,False,False,True
10399,Доппельгерц актив гліцин+В-вітаміни (Doppelgertz active glycin+B-vitamines),False,False,False,False,True
10400,Доппельгерц бьюті слім комплекс (Doppelgertz beauty slim complex),False,False,False,False,True
10401,Доппельгерц бьюті краса та здоров'я волосся,False,False,False,False,True
10402,Доппельгерц ® Бьюті ліфтинг-комплекс з гіалуроновою кислотою (Doppelherz ® Beauty lifting-complex with hyaluronic acid),False,False,False,False,True
10403,Зеленый кофе,False,False,False,False,True
10404,Індол 3 (Indol 3),False,False,False,False,True
10405,Спалювач калорій (Calorie burner),False,False,False,False,True
10406,Фітосорбент (Phytosorbent),False,False,False,False,True
10407,Ендофарм (Endofarm),False,False,False,False,True
10408,Ярсагумба,False,False,False,False,True
10409,Візіокс чорниця (Visiox blueberry),False,False,False,False,True
10410,Дмае (Dmae),False,False,False,False,True
10411,Проімуновід (Proimmunovid),False,False,False,False,True
10412,Біле вугілля Доброго ранку (Carbowhite good morning),False,False,False,False,True
10413,Йосен ® (Iosen ® ),False,False,False,False,True
10414,Бромелайн (Bromelain),False,False,False,False,True
10415,Вітамін A бета-каротин (Vitamin A beta carotin),False,False,False,False,True
10416,Остеовіс (Osteovis),False,False,False,False,True
10417,Калмавіс (Calmavis),False,False,False,False,True
10418,Нутрикоэнзим Q-10,False,False,False,False,True
10419,Дуопік (Duopick),False,False,False,False,True
10420,Вітамін C та шипшина (Vitamin C with rose hip),False,False,False,False,True
10421,Кальцій-магній з вітаміном Д3 (Calcium-magnesium with vitamin D3),False,False,False,False,True
10422,Корень дягилю плюс (Angelica root plus),False,False,False,False,True
10423,Нормоменс ® (Normomens ® ),False,False,False,False,True
10424,Нормоцикл ® (Normocycle ® ),False,False,False,False,True
10425,Колаген суставіт (Collagen sustavit),False,False,False,False,True
10426,Кренфорс (Crenfors),False,False,False,False,True
10427,Люцерна (Alfalfa),False,False,False,False,True
10428,Меноквін (Menokvin),False,False,False,False,True
10429,Ягоди З Пальметто (Saw Palmetto berries),False,False,False,False,True
10430,Цитрат кальцію з вітаміном Д3 (Calcium citrate with vitamin D3),False,False,False,False,True
10431,Циміцифуга (Cimicifuga),False,False,False,False,True
